gen HV HVnoDiscount fitness_notKilledMutants notKilledNonEqMutants fitness_testSuiteSize
125 68.5517578125 42.0 0.0498046875 0.0 4.0
126 68.5517578125 42.0 0.0498046875 0.0 4.0
127 68.5517578125 42.0 0.0498046875 0.0 4.0
128 68.5517578125 42.0 0.0498046875 0.0 4.0
129 68.5517578125 42.0 0.0498046875 0.0 4.0
130 68.5517578125 42.0 0.0498046875 0.0 4.0
131 68.5517578125 42.0 0.0498046875 0.0 4.0
132 68.5517578125 42.0 0.0498046875 0.0 4.0
133 68.5517578125 42.0 0.0498046875 0.0 4.0
134 68.5517578125 42.0 0.0498046875 0.0 4.0
135 68.5517578125 42.0 0.0498046875 0.0 4.0
136 68.5517578125 42.0 0.0498046875 0.0 4.0
137 68.5517578125 42.0 0.0498046875 0.0 4.0
138 68.5517578125 42.0 0.0498046875 0.0 4.0
139 68.5517578125 42.0 0.0498046875 0.0 4.0
140 68.5517578125 42.0 0.0498046875 0.0 4.0
141 68.5517578125 42.0 0.0498046875 0.0 4.0
142 68.5517578125 42.0 0.0498046875 0.0 4.0
143 68.5517578125 42.0 0.0498046875 0.0 4.0
144 68.5517578125 42.0 0.0498046875 0.0 4.0
145 68.5517578125 42.0 0.0498046875 0.0 4.0
146 68.5517578125 42.0 0.0498046875 0.0 4.0
147 70.0 49.0 0.0 0.0 3.0
148 70.0 49.0 0.0 0.0 3.0
149 70.0 49.0 0.0 0.0 3.0
150 70.0 49.0 0.0 0.0 3.0
151 70.0 49.0 0.0 0.0 3.0
152 70.0 49.0 0.0 0.0 3.0
153 70.0 49.0 0.0 0.0 3.0
154 70.0 49.0 0.0 0.0 3.0
155 70.0 49.0 0.0 0.0 3.0
156 70.0 49.0 0.0 0.0 3.0
157 70.0 49.0 0.0 0.0 3.0
158 70.0 49.0 0.0 0.0 3.0
159 70.0 49.0 0.0 0.0 3.0
160 70.0 49.0 0.0 0.0 3.0
161 70.0 49.0 0.0 0.0 3.0
162 70.0 49.0 0.0 0.0 3.0
163 70.0 49.0 0.0 0.0 3.0
164 70.0 49.0 0.0 0.0 3.0
165 70.0 49.0 0.0 0.0 3.0
166 70.0 49.0 0.0 0.0 3.0
167 70.0 49.0 0.0 0.0 3.0
168 70.0 49.0 0.0 0.0 3.0
169 70.0 49.0 0.0 0.0 3.0
170 70.0 49.0 0.0 0.0 3.0
171 70.0 49.0 0.0 0.0 3.0
172 70.0 49.0 0.0 0.0 3.0
173 70.0 49.0 0.0 0.0 3.0
174 70.0 49.0 0.0 0.0 3.0
175 70.0 49.0 0.0 0.0 3.0
176 70.0 49.0 0.0 0.0 3.0
177 70.0 49.0 0.0 0.0 3.0
178 70.0 49.0 0.0 0.0 3.0
179 70.0 49.0 0.0 0.0 3.0
180 70.0 49.0 0.0 0.0 3.0
181 70.0 49.0 0.0 0.0 3.0
182 70.0 49.0 0.0 0.0 3.0
183 70.0 49.0 0.0 0.0 3.0
184 70.0 49.0 0.0 0.0 3.0
185 70.0 49.0 0.0 0.0 3.0
186 70.0 49.0 0.0 0.0 3.0
187 70.0 49.0 0.0 0.0 3.0
188 70.0 49.0 0.0 0.0 3.0
189 70.0 49.0 0.0 0.0 3.0
190 70.0 49.0 0.0 0.0 3.0
191 70.0 49.0 0.0 0.0 3.0
192 70.0 49.0 0.0 0.0 3.0
193 70.0 49.0 0.0 0.0 3.0
194 70.0 49.0 0.0 0.0 3.0
195 70.0 49.0 0.0 0.0 3.0
196 70.0 49.0 0.0 0.0 3.0
197 70.0 49.0 0.0 0.0 3.0
198 70.0 49.0 0.0 0.0 3.0
199 70.0 49.0 0.0 0.0 3.0
200 70.0 49.0 0.0 0.0 3.0
201 70.0 49.0 0.0 0.0 3.0
202 70.0 49.0 0.0 0.0 3.0
203 70.0 49.0 0.0 0.0 3.0
204 70.0 49.0 0.0 0.0 3.0
205 70.0 49.0 0.0 0.0 3.0
206 70.0 49.0 0.0 0.0 3.0
207 70.0 49.0 0.0 0.0 3.0
208 70.0 49.0 0.0 0.0 3.0
209 70.0 49.0 0.0 0.0 3.0
210 70.0 49.0 0.0 0.0 3.0
211 70.0 49.0 0.0 0.0 3.0
212 70.0 49.0 0.0 0.0 3.0
213 70.0 49.0 0.0 0.0 3.0
214 70.0 49.0 0.0 0.0 3.0
215 70.0 49.0 0.0 0.0 3.0
216 70.0 49.0 0.0 0.0 3.0
217 70.0 49.0 0.0 0.0 3.0
218 70.0 49.0 0.0 0.0 3.0
219 70.0 49.0 0.0 0.0 3.0
220 70.0 49.0 0.0 0.0 3.0
221 70.0 49.0 0.0 0.0 3.0
222 70.0 49.0 0.0 0.0 3.0
223 70.0 49.0 0.0 0.0 3.0
224 70.0 49.0 0.0 0.0 3.0
225 70.0 49.0 0.0 0.0 3.0
226 70.0 49.0 0.0 0.0 3.0
227 70.0 49.0 0.0 0.0 3.0
228 70.0 49.0 0.0 0.0 3.0
229 70.0 49.0 0.0 0.0 3.0
230 70.0 49.0 0.0 0.0 3.0
231 70.0 49.0 0.0 0.0 3.0
232 70.0 49.0 0.0 0.0 3.0
233 70.0 49.0 0.0 0.0 3.0
234 70.0 49.0 0.0 0.0 3.0
235 70.0 49.0 0.0 0.0 3.0
236 70.0 49.0 0.0 0.0 3.0
237 70.0 49.0 0.0 0.0 3.0
238 70.0 49.0 0.0 0.0 3.0
239 70.0 49.0 0.0 0.0 3.0
240 70.0 49.0 0.0 0.0 3.0
241 70.0 49.0 0.0 0.0 3.0
242 70.0 49.0 0.0 0.0 3.0
243 70.0 49.0 0.0 0.0 3.0
244 70.0 49.0 0.0 0.0 3.0
245 70.0 49.0 0.0 0.0 3.0
246 70.0 49.0 0.0 0.0 3.0
247 70.0 49.0 0.0 0.0 3.0
248 70.0 49.0 0.0 0.0 3.0
249 70.0 49.0 0.0 0.0 3.0
250 70.0 49.0 0.0 0.0 3.0
251 70.0 49.0 0.0 0.0 3.0
252 70.0 49.0 0.0 0.0 3.0
253 70.0 49.0 0.0 0.0 3.0
254 70.0 49.0 0.0 0.0 3.0
255 70.0 49.0 0.0 0.0 3.0
256 70.0 49.0 0.0 0.0 3.0
257 70.0 49.0 0.0 0.0 3.0
258 70.0 49.0 0.0 0.0 3.0
259 70.0 49.0 0.0 0.0 3.0
260 70.0 49.0 0.0 0.0 3.0
261 70.0 49.0 0.0 0.0 3.0
262 70.0 49.0 0.0 0.0 3.0
263 70.0 49.0 0.0 0.0 3.0
264 70.0 49.0 0.0 0.0 3.0
265 70.0 49.0 0.0 0.0 3.0
266 70.0 49.0 0.0 0.0 3.0
267 70.0 49.0 0.0 0.0 3.0
268 70.0 49.0 0.0 0.0 3.0
269 70.0 49.0 0.0 0.0 3.0
270 70.0 49.0 0.0 0.0 3.0
271 70.0 49.0 0.0 0.0 3.0
272 70.0 49.0 0.0 0.0 3.0
273 70.0 49.0 0.0 0.0 3.0
274 70.0 49.0 0.0 0.0 3.0
275 70.0 49.0 0.0 0.0 3.0
276 70.0 49.0 0.0 0.0 3.0
277 70.0 49.0 0.0 0.0 3.0
278 70.0 49.0 0.0 0.0 3.0
279 70.0 49.0 0.0 0.0 3.0
280 70.0 49.0 0.0 0.0 3.0
281 70.0 49.0 0.0 0.0 3.0
282 70.0 49.0 0.0 0.0 3.0
283 70.0 49.0 0.0 0.0 3.0
284 70.0 49.0 0.0 0.0 3.0
285 70.0 49.0 0.0 0.0 3.0
286 70.0 49.0 0.0 0.0 3.0
287 70.0 49.0 0.0 0.0 3.0
288 70.0 49.0 0.0 0.0 3.0
289 70.0 49.0 0.0 0.0 3.0
290 70.0 49.0 0.0 0.0 3.0
291 70.0 49.0 0.0 0.0 3.0
292 70.0 49.0 0.0 0.0 3.0
293 70.0 49.0 0.0 0.0 3.0
294 70.0 49.0 0.0 0.0 3.0
295 70.0 49.0 0.0 0.0 3.0
296 70.0 49.0 0.0 0.0 3.0
297 70.0 49.0 0.0 0.0 3.0
298 70.0 49.0 0.0 0.0 3.0
299 70.0 49.0 0.0 0.0 3.0
300 70.0 49.0 0.0 0.0 3.0
301 70.0 49.0 0.0 0.0 3.0
302 70.0 49.0 0.0 0.0 3.0
303 70.0 49.0 0.0 0.0 3.0
304 70.0 49.0 0.0 0.0 3.0
305 70.0 49.0 0.0 0.0 3.0
306 70.0 49.0 0.0 0.0 3.0
307 70.0 49.0 0.0 0.0 3.0
308 70.0 49.0 0.0 0.0 3.0
309 70.0 49.0 0.0 0.0 3.0
310 70.0 49.0 0.0 0.0 3.0
311 70.0 49.0 0.0 0.0 3.0
312 70.0 49.0 0.0 0.0 3.0
313 70.0 49.0 0.0 0.0 3.0
314 70.0 49.0 0.0 0.0 3.0
315 70.0 49.0 0.0 0.0 3.0
316 70.0 49.0 0.0 0.0 3.0
317 70.0 49.0 0.0 0.0 3.0
318 70.0 49.0 0.0 0.0 3.0
319 70.0 49.0 0.0 0.0 3.0
320 70.0 49.0 0.0 0.0 3.0
321 70.0 49.0 0.0 0.0 3.0
322 70.0 49.0 0.0 0.0 3.0
323 70.0 49.0 0.0 0.0 3.0
324 70.0 49.0 0.0 0.0 3.0
325 70.0 49.0 0.0 0.0 3.0
326 70.0 49.0 0.0 0.0 3.0
327 70.0 49.0 0.0 0.0 3.0
328 70.0 49.0 0.0 0.0 3.0
329 70.0 49.0 0.0 0.0 3.0
330 70.0 49.0 0.0 0.0 3.0
331 70.0 49.0 0.0 0.0 3.0
332 70.0 49.0 0.0 0.0 3.0
333 70.0 49.0 0.0 0.0 3.0
334 70.0 49.0 0.0 0.0 3.0
335 70.0 49.0 0.0 0.0 3.0
336 70.0 49.0 0.0 0.0 3.0
337 70.0 49.0 0.0 0.0 3.0
338 70.0 49.0 0.0 0.0 3.0
339 70.0 49.0 0.0 0.0 3.0
340 70.0 49.0 0.0 0.0 3.0
341 70.0 49.0 0.0 0.0 3.0
342 70.0 49.0 0.0 0.0 3.0
343 70.0 49.0 0.0 0.0 3.0
344 70.0 49.0 0.0 0.0 3.0
345 70.0 49.0 0.0 0.0 3.0
346 70.0 49.0 0.0 0.0 3.0
347 70.0 49.0 0.0 0.0 3.0
348 70.0 49.0 0.0 0.0 3.0
349 70.0 49.0 0.0 0.0 3.0
350 70.0 49.0 0.0 0.0 3.0
351 70.0 49.0 0.0 0.0 3.0
352 70.0 49.0 0.0 0.0 3.0
353 70.0 49.0 0.0 0.0 3.0
354 70.0 49.0 0.0 0.0 3.0
355 70.0 49.0 0.0 0.0 3.0
356 70.0 49.0 0.0 0.0 3.0
357 70.0 49.0 0.0 0.0 3.0
358 70.0 49.0 0.0 0.0 3.0
359 70.0 49.0 0.0 0.0 3.0
360 70.0 49.0 0.0 0.0 3.0
361 70.0 49.0 0.0 0.0 3.0
362 70.0 49.0 0.0 0.0 3.0
363 70.0 49.0 0.0 0.0 3.0
364 70.0 49.0 0.0 0.0 3.0
365 70.0 49.0 0.0 0.0 3.0
366 70.0 49.0 0.0 0.0 3.0
367 70.0 49.0 0.0 0.0 3.0
368 70.0 49.0 0.0 0.0 3.0
369 70.0 49.0 0.0 0.0 3.0
370 70.0 49.0 0.0 0.0 3.0
371 70.0 49.0 0.0 0.0 3.0
372 70.0 49.0 0.0 0.0 3.0
373 70.0 49.0 0.0 0.0 3.0
374 70.0 49.0 0.0 0.0 3.0
375 70.0 49.0 0.0 0.0 3.0
376 70.0 49.0 0.0 0.0 3.0
377 70.0 49.0 0.0 0.0 3.0
378 70.0 49.0 0.0 0.0 3.0
379 70.0 49.0 0.0 0.0 3.0
380 70.0 49.0 0.0 0.0 3.0
381 70.0 49.0 0.0 0.0 3.0
382 70.0 49.0 0.0 0.0 3.0
383 70.0 49.0 0.0 0.0 3.0
384 70.0 49.0 0.0 0.0 3.0
385 70.0 49.0 0.0 0.0 3.0
386 70.0 49.0 0.0 0.0 3.0
387 70.0 49.0 0.0 0.0 3.0
388 70.0 49.0 0.0 0.0 3.0
389 70.0 49.0 0.0 0.0 3.0
390 70.0 49.0 0.0 0.0 3.0
391 70.0 49.0 0.0 0.0 3.0
392 70.0 49.0 0.0 0.0 3.0
393 70.0 49.0 0.0 0.0 3.0
394 70.0 49.0 0.0 0.0 3.0
395 70.0 49.0 0.0 0.0 3.0
396 70.0 49.0 0.0 0.0 3.0
397 70.0 49.0 0.0 0.0 3.0
398 70.0 49.0 0.0 0.0 3.0
399 70.0 49.0 0.0 0.0 3.0
400 70.0 49.0 0.0 0.0 3.0
401 70.0 49.0 0.0 0.0 3.0
402 70.0 49.0 0.0 0.0 3.0
403 70.0 49.0 0.0 0.0 3.0
404 70.0 49.0 0.0 0.0 3.0
405 70.0 49.0 0.0 0.0 3.0
406 70.0 49.0 0.0 0.0 3.0
407 70.0 49.0 0.0 0.0 3.0
408 70.0 49.0 0.0 0.0 3.0
409 70.0 49.0 0.0 0.0 3.0
410 70.0 49.0 0.0 0.0 3.0
411 70.0 49.0 0.0 0.0 3.0
412 70.0 49.0 0.0 0.0 3.0
413 70.0 49.0 0.0 0.0 3.0
414 70.0 49.0 0.0 0.0 3.0
415 70.0 49.0 0.0 0.0 3.0
416 70.0 49.0 0.0 0.0 3.0
417 70.0 49.0 0.0 0.0 3.0
418 70.0 49.0 0.0 0.0 3.0
419 70.0 49.0 0.0 0.0 3.0
420 70.0 49.0 0.0 0.0 3.0
421 70.0 49.0 0.0 0.0 3.0
422 70.0 49.0 0.0 0.0 3.0
423 70.0 49.0 0.0 0.0 3.0
424 70.0 49.0 0.0 0.0 3.0
425 70.0 49.0 0.0 0.0 3.0
426 70.0 49.0 0.0 0.0 3.0
427 70.0 49.0 0.0 0.0 3.0
428 70.0 49.0 0.0 0.0 3.0
429 70.0 49.0 0.0 0.0 3.0
430 70.0 49.0 0.0 0.0 3.0
431 70.0 49.0 0.0 0.0 3.0
432 70.0 49.0 0.0 0.0 3.0
433 70.0 49.0 0.0 0.0 3.0
434 70.0 49.0 0.0 0.0 3.0
435 70.0 49.0 0.0 0.0 3.0
436 70.0 49.0 0.0 0.0 3.0
437 70.0 49.0 0.0 0.0 3.0
438 70.0 49.0 0.0 0.0 3.0
439 70.0 49.0 0.0 0.0 3.0
440 70.0 49.0 0.0 0.0 3.0
441 70.0 49.0 0.0 0.0 3.0
442 70.0 49.0 0.0 0.0 3.0
443 70.0 49.0 0.0 0.0 3.0
444 70.0 49.0 0.0 0.0 3.0
445 70.0 49.0 0.0 0.0 3.0
446 70.0 49.0 0.0 0.0 3.0
447 70.0 49.0 0.0 0.0 3.0
448 70.0 49.0 0.0 0.0 3.0
449 70.0 49.0 0.0 0.0 3.0
450 70.0 49.0 0.0 0.0 3.0
451 70.0 49.0 0.0 0.0 3.0
452 70.0 49.0 0.0 0.0 3.0
453 70.0 49.0 0.0 0.0 3.0
454 70.0 49.0 0.0 0.0 3.0
455 70.0 49.0 0.0 0.0 3.0
456 70.0 49.0 0.0 0.0 3.0
457 70.0 49.0 0.0 0.0 3.0
458 70.0 49.0 0.0 0.0 3.0
459 70.0 49.0 0.0 0.0 3.0
460 70.0 49.0 0.0 0.0 3.0
461 70.0 49.0 0.0 0.0 3.0
462 70.0 49.0 0.0 0.0 3.0
463 70.0 49.0 0.0 0.0 3.0
464 70.0 49.0 0.0 0.0 3.0
465 70.0 49.0 0.0 0.0 3.0
466 70.0 49.0 0.0 0.0 3.0
467 70.0 49.0 0.0 0.0 3.0
468 70.0 49.0 0.0 0.0 3.0
469 70.0 49.0 0.0 0.0 3.0
470 70.0 49.0 0.0 0.0 3.0
471 70.0 49.0 0.0 0.0 3.0
472 70.0 49.0 0.0 0.0 3.0
473 70.0 49.0 0.0 0.0 3.0
474 70.0 49.0 0.0 0.0 3.0
475 70.0 49.0 0.0 0.0 3.0
476 70.0 49.0 0.0 0.0 3.0
477 70.0 49.0 0.0 0.0 3.0
478 70.0 49.0 0.0 0.0 3.0
479 70.0 49.0 0.0 0.0 3.0
480 70.0 49.0 0.0 0.0 3.0
481 70.0 49.0 0.0 0.0 3.0
482 70.0 49.0 0.0 0.0 3.0
483 70.0 49.0 0.0 0.0 3.0
484 70.0 49.0 0.0 0.0 3.0
485 70.0 49.0 0.0 0.0 3.0
486 70.0 49.0 0.0 0.0 3.0
487 70.0 49.0 0.0 0.0 3.0
488 70.0 49.0 0.0 0.0 3.0
489 70.0 49.0 0.0 0.0 3.0
490 70.0 49.0 0.0 0.0 3.0
491 70.0 49.0 0.0 0.0 3.0
492 70.0 49.0 0.0 0.0 3.0
493 70.0 49.0 0.0 0.0 3.0
494 70.0 49.0 0.0 0.0 3.0
495 70.0 49.0 0.0 0.0 3.0
496 70.0 49.0 0.0 0.0 3.0
497 70.0 49.0 0.0 0.0 3.0
498 70.0 49.0 0.0 0.0 3.0
499 70.0 49.0 0.0 0.0 3.0
500 70.0 49.0 0.0 0.0 3.0
501 70.0 49.0 0.0 0.0 3.0
502 70.0 49.0 0.0 0.0 3.0
503 70.0 49.0 0.0 0.0 3.0
504 70.0 49.0 0.0 0.0 3.0
505 70.0 49.0 0.0 0.0 3.0
506 70.0 49.0 0.0 0.0 3.0
507 70.0 49.0 0.0 0.0 3.0
508 70.0 49.0 0.0 0.0 3.0
509 70.0 49.0 0.0 0.0 3.0
510 70.0 49.0 0.0 0.0 3.0
511 70.0 49.0 0.0 0.0 3.0
512 70.0 49.0 0.0 0.0 3.0
513 70.0 49.0 0.0 0.0 3.0
514 70.0 49.0 0.0 0.0 3.0
515 70.0 49.0 0.0 0.0 3.0
516 70.0 49.0 0.0 0.0 3.0
517 70.0 49.0 0.0 0.0 3.0
518 70.0 49.0 0.0 0.0 3.0
519 70.0 49.0 0.0 0.0 3.0
520 70.0 49.0 0.0 0.0 3.0
521 70.0 49.0 0.0 0.0 3.0
522 70.0 49.0 0.0 0.0 3.0
523 70.0 49.0 0.0 0.0 3.0
524 70.0 49.0 0.0 0.0 3.0
525 70.0 49.0 0.0 0.0 3.0
526 70.0 49.0 0.0 0.0 3.0
527 70.0 49.0 0.0 0.0 3.0
528 70.0 49.0 0.0 0.0 3.0
529 70.0 49.0 0.0 0.0 3.0
530 70.0 49.0 0.0 0.0 3.0
531 70.0 49.0 0.0 0.0 3.0
532 70.0 49.0 0.0 0.0 3.0
533 70.0 49.0 0.0 0.0 3.0
534 70.0 49.0 0.0 0.0 3.0
535 70.0 49.0 0.0 0.0 3.0
536 70.0 49.0 0.0 0.0 3.0
537 70.0 49.0 0.0 0.0 3.0
538 70.0 49.0 0.0 0.0 3.0
539 70.0 49.0 0.0 0.0 3.0
540 70.0 49.0 0.0 0.0 3.0
541 70.0 49.0 0.0 0.0 3.0
542 70.0 49.0 0.0 0.0 3.0
543 70.0 49.0 0.0 0.0 3.0
544 70.0 49.0 0.0 0.0 3.0
545 70.0 49.0 0.0 0.0 3.0
546 70.0 49.0 0.0 0.0 3.0
547 70.0 49.0 0.0 0.0 3.0
548 70.0 49.0 0.0 0.0 3.0
549 70.0 49.0 0.0 0.0 3.0
550 70.0 49.0 0.0 0.0 3.0
551 70.0 49.0 0.0 0.0 3.0
552 70.0 49.0 0.0 0.0 3.0
553 70.0 49.0 0.0 0.0 3.0
554 70.0 49.0 0.0 0.0 3.0
555 70.0 49.0 0.0 0.0 3.0
556 70.0 49.0 0.0 0.0 3.0
557 70.0 49.0 0.0 0.0 3.0
558 70.0 49.0 0.0 0.0 3.0
559 70.0 49.0 0.0 0.0 3.0
560 70.0 49.0 0.0 0.0 3.0
561 70.0 49.0 0.0 0.0 3.0
562 70.0 49.0 0.0 0.0 3.0
563 70.0 49.0 0.0 0.0 3.0
564 70.0 49.0 0.0 0.0 3.0
565 70.0 49.0 0.0 0.0 3.0
566 70.0 49.0 0.0 0.0 3.0
567 70.0 49.0 0.0 0.0 3.0
568 70.0 49.0 0.0 0.0 3.0
569 70.0 49.0 0.0 0.0 3.0
570 70.0 49.0 0.0 0.0 3.0
571 70.0 49.0 0.0 0.0 3.0
572 70.0 49.0 0.0 0.0 3.0
573 70.0 49.0 0.0 0.0 3.0
574 70.0 49.0 0.0 0.0 3.0
575 70.0 49.0 0.0 0.0 3.0
576 70.0 49.0 0.0 0.0 3.0
577 70.0 49.0 0.0 0.0 3.0
578 70.0 49.0 0.0 0.0 3.0
579 70.0 49.0 0.0 0.0 3.0
580 70.0 49.0 0.0 0.0 3.0
581 70.0 49.0 0.0 0.0 3.0
582 70.0 49.0 0.0 0.0 3.0
583 70.0 49.0 0.0 0.0 3.0
584 70.0 49.0 0.0 0.0 3.0
585 70.0 49.0 0.0 0.0 3.0
586 70.0 49.0 0.0 0.0 3.0
587 70.0 49.0 0.0 0.0 3.0
588 70.0 49.0 0.0 0.0 3.0
589 70.0 49.0 0.0 0.0 3.0
590 70.0 49.0 0.0 0.0 3.0
591 70.0 49.0 0.0 0.0 3.0
592 70.0 49.0 0.0 0.0 3.0
593 70.0 49.0 0.0 0.0 3.0
594 70.0 49.0 0.0 0.0 3.0
595 70.0 49.0 0.0 0.0 3.0
596 70.0 49.0 0.0 0.0 3.0
