gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
505 3 0 434 0 0 0.0
506 3 0 434 0 0 0.0
507 3 0 434 0 0 0.0
508 3 0 434 0 0 0.0
508 2 4 434 4 4 0.4
509 3 0 434 0 0 0.0
510 2 0 434 0 0 0.0
511 2 0 434 0 0 0.0
512 2 0 434 0 0 0.0
513 2 0 434 0 0 0.0
514 2 0 434 0 0 0.0
515 2 0 434 0 0 0.0
516 2 0 434 0 0 0.0
517 2 0 434 0 0 0.0
518 2 0 434 0 0 0.0
518 1 4 434 4 4 0.4
519 2 0 434 0 0 0.0
520 2 0 434 0 0 0.0
521 2 0 434 0 0 0.0
522 2 0 434 0 0 0.0
523 2 0 434 0 0 0.0
524 2 0 434 0 0 0.0
525 2 0 434 0 0 0.0
525 1 4 434 4 4 0.4
526 2 0 434 0 0 0.0
527 2 0 434 0 0 0.0
528 2 0 434 0 0 0.0
529 2 0 434 0 0 0.0
530 2 0 434 0 0 0.0
531 2 0 434 0 0 0.0
532 2 0 434 0 0 0.0
533 2 0 434 0 0 0.0
534 2 0 434 0 0 0.0
535 2 0 434 0 0 0.0
536 2 0 435 0 0 0.0
537 2 0 435 0 0 0.0
538 2 0 436 0 0 0.0
539 2 0 436 0 0 0.0
540 2 0 436 0 0 0.0
541 2 0 436 0 0 0.0
542 2 0 436 0 0 0.0
543 2 0 436 0 0 0.0
543 1 4 436 4 4 0.4
544 2 0 436 0 0 0.0
545 2 0 436 0 0 0.0
546 2 0 436 0 0 0.0
547 2 0 436 0 0 0.0
548 2 0 436 0 0 0.0
549 2 0 436 0 0 0.0
550 2 0 436 0 0 0.0
551 2 0 436 0 0 0.0
551 1 4 436 4 4 0.4
552 2 0 436 0 0 0.0
553 2 0 436 0 0 0.0
554 2 0 436 0 0 0.0
555 2 0 436 0 0 0.0
556 2 0 436 0 0 0.0
557 2 0 436 0 0 0.0
558 2 0 436 0 0 0.0
559 2 0 436 0 0 0.0
560 2 0 436 0 0 0.0
561 2 0 436 0 0 0.0
562 2 0 436 0 0 0.0
563 2 0 436 0 0 0.0
564 2 0 436 0 0 0.0
565 2 0 436 0 0 0.0
566 2 0 436 0 0 0.0
567 2 0 436 0 0 0.0
568 2 0 436 0 0 0.0
569 2 0 436 0 0 0.0
570 2 0 436 0 0 0.0
571 2 0 436 0 0 0.0
572 2 0 436 0 0 0.0
573 2 0 436 0 0 0.0
574 2 0 436 0 0 0.0
575 2 0 436 0 0 0.0
576 2 0 436 0 0 0.0
577 2 0 436 0 0 0.0
578 2 0 436 0 0 0.0
579 2 0 436 0 0 0.0
580 2 0 436 0 0 0.0
581 2 0 436 0 0 0.0
582 2 0 436 0 0 0.0
583 2 0 437 0 0 0.0
584 2 0 437 0 0 0.0
585 2 0 437 0 0 0.0
586 2 0 437 0 0 0.0
587 2 0 437 0 0 0.0
588 2 0 437 0 0 0.0
589 2 0 437 0 0 0.0
590 2 0 437 0 0 0.0
591 2 0 437 0 0 0.0
592 1 4 437 4 4 0.4
592 2 0 437 0 0 0.0
593 2 0 437 0 0 0.0
594 2 0 437 0 0 0.0
595 2 0 437 0 0 0.0
596 2 0 437 0 0 0.0
597 2 0 437 0 0 0.0
598 2 0 437 0 0 0.0
599 2 0 437 0 0 0.0
600 2 0 437 0 0 0.0
601 2 0 437 0 0 0.0
602 2 0 437 0 0 0.0
603 2 0 437 0 0 0.0
604 2 0 437 0 0 0.0
605 2 0 437 0 0 0.0
606 2 0 437 0 0 0.0
607 2 0 437 0 0 0.0
608 2 0 437 0 0 0.0
609 2 0 437 0 0 0.0
610 2 0 437 0 0 0.0
611 2 0 437 0 0 0.0
612 2 0 437 0 0 0.0
613 2 0 438 0 0 0.0
614 2 0 438 0 0 0.0
615 2 0 438 0 0 0.0
616 1 4 438 4 4 0.4
616 2 0 438 0 0 0.0
617 2 0 438 0 0 0.0
618 2 0 438 0 0 0.0
619 2 0 438 0 0 0.0
620 2 0 438 0 0 0.0
621 2 0 438 0 0 0.0
622 2 0 438 0 0 0.0
623 2 0 438 0 0 0.0
624 2 0 438 0 0 0.0
625 2 0 438 0 0 0.0
626 2 0 438 0 0 0.0
627 2 0 438 0 0 0.0
628 2 0 438 0 0 0.0
629 2 0 438 0 0 0.0
630 2 0 438 0 0 0.0
631 2 0 438 0 0 0.0
632 2 0 438 0 0 0.0
633 2 0 438 0 0 0.0
634 2 0 438 0 0 0.0
635 2 0 438 0 0 0.0
636 2 0 438 0 0 0.0
637 2 0 438 0 0 0.0
638 2 0 438 0 0 0.0
639 2 0 438 0 0 0.0
640 2 0 438 0 0 0.0
641 2 0 438 0 0 0.0
642 2 0 438 0 0 0.0
643 2 0 438 0 0 0.0
644 2 0 438 0 0 0.0
645 2 0 438 0 0 0.0
645 1 4 438 4 4 0.4
646 2 0 438 0 0 0.0
647 2 0 438 0 0 0.0
648 2 0 438 0 0 0.0
649 2 0 438 0 0 0.0
650 2 0 438 0 0 0.0
651 2 0 438 0 0 0.0
652 2 0 438 0 0 0.0
653 2 0 438 0 0 0.0
654 2 0 438 0 0 0.0
655 2 0 438 0 0 0.0
656 2 0 438 0 0 0.0
657 2 0 438 0 0 0.0
658 2 0 438 0 0 0.0
659 2 0 438 0 0 0.0
660 2 0 438 0 0 0.0
661 2 0 438 0 0 0.0
662 2 0 438 0 0 0.0
663 2 0 438 0 0 0.0
664 2 0 438 0 0 0.0
665 2 0 438 0 0 0.0
666 2 0 438 0 0 0.0
667 2 0 438 0 0 0.0
668 2 0 438 0 0 0.0
669 2 0 438 0 0 0.0
670 2 0 438 0 0 0.0
671 2 0 438 0 0 0.0
672 2 0 438 0 0 0.0
673 2 0 438 0 0 0.0
674 2 0 438 0 0 0.0
675 2 0 438 0 0 0.0
676 2 0 438 0 0 0.0
677 2 0 438 0 0 0.0
678 2 0 438 0 0 0.0
679 2 0 438 0 0 0.0
680 2 0 438 0 0 0.0
681 2 0 438 0 0 0.0
682 2 0 438 0 0 0.0
683 2 0 438 0 0 0.0
684 2 0 438 0 0 0.0
685 2 0 438 0 0 0.0
686 2 0 438 0 0 0.0
687 2 0 438 0 0 0.0
688 2 0 438 0 0 0.0
689 2 0 438 0 0 0.0
690 2 0 438 0 0 0.0
691 2 0 438 0 0 0.0
692 2 0 438 0 0 0.0
693 2 0 438 0 0 0.0
694 2 0 438 0 0 0.0
695 2 0 438 0 0 0.0
696 2 0 438 0 0 0.0
697 2 0 438 0 0 0.0
698 2 0 438 0 0 0.0
699 2 0 438 0 0 0.0
700 2 0 438 0 0 0.0
701 2 0 438 0 0 0.0
702 2 0 438 0 0 0.0
703 2 0 438 0 0 0.0
704 2 0 438 0 0 0.0
705 2 0 438 0 0 0.0
706 2 0 438 0 0 0.0
707 2 0 438 0 0 0.0
708 2 0 438 0 0 0.0
709 2 0 438 0 0 0.0
710 2 0 438 0 0 0.0
711 2 0 438 0 0 0.0
712 2 0 438 0 0 0.0
713 2 0 438 0 0 0.0
714 2 0 438 0 0 0.0
715 2 0 438 0 0 0.0
716 2 0 438 0 0 0.0
717 2 0 438 0 0 0.0
718 2 0 438 0 0 0.0
719 2 0 438 0 0 0.0
720 2 0 438 0 0 0.0
721 2 0 438 0 0 0.0
722 2 0 438 0 0 0.0
723 2 0 438 0 0 0.0
724 2 0 438 0 0 0.0
725 2 0 438 0 0 0.0
726 2 0 438 0 0 0.0
727 2 0 438 0 0 0.0
728 2 0 438 0 0 0.0
729 2 0 438 0 0 0.0
730 2 0 438 0 0 0.0
731 2 0 438 0 0 0.0
732 2 0 438 0 0 0.0
733 2 0 438 0 0 0.0
734 2 0 438 0 0 0.0
735 2 0 438 0 0 0.0
736 2 0 438 0 0 0.0
737 2 0 438 0 0 0.0
738 2 0 438 0 0 0.0
739 2 0 438 0 0 0.0
740 2 0 438 0 0 0.0
741 2 0 438 0 0 0.0
742 2 0 438 0 0 0.0
743 2 0 438 0 0 0.0
744 2 0 438 0 0 0.0
745 2 0 438 0 0 0.0
746 2 0 438 0 0 0.0
747 2 0 438 0 0 0.0
747 1 4 438 4 4 0.4
748 2 0 438 0 0 0.0
749 2 0 438 0 0 0.0
750 2 0 438 0 0 0.0
751 2 0 438 0 0 0.0
752 2 0 438 0 0 0.0
753 2 0 438 0 0 0.0
754 2 0 438 0 0 0.0
754 1 4 438 4 4 0.4
755 2 0 438 0 0 0.0
756 2 0 438 0 0 0.0
757 2 0 438 0 0 0.0
758 2 0 438 0 0 0.0
759 2 0 438 0 0 0.0
760 2 0 438 0 0 0.0
761 2 0 438 0 0 0.0
762 2 0 438 0 0 0.0
763 2 0 438 0 0 0.0
764 2 0 438 0 0 0.0
765 2 0 439 0 0 0.0
766 2 0 439 0 0 0.0
767 2 0 439 0 0 0.0
768 2 0 439 0 0 0.0
769 2 0 439 0 0 0.0
770 2 0 439 0 0 0.0
771 2 0 439 0 0 0.0
772 2 0 439 0 0 0.0
773 2 0 439 0 0 0.0
774 2 0 439 0 0 0.0
775 2 0 440 0 0 0.0
776 2 0 440 0 0 0.0
777 2 0 440 0 0 0.0
778 2 0 440 0 0 0.0
779 2 0 440 0 0 0.0
780 2 0 440 0 0 0.0
781 2 0 440 0 0 0.0
782 2 0 440 0 0 0.0
783 2 0 440 0 0 0.0
784 2 0 440 0 0 0.0
785 2 0 440 0 0 0.0
786 2 0 440 0 0 0.0
787 2 0 440 0 0 0.0
788 2 0 440 0 0 0.0
789 2 0 440 0 0 0.0
790 2 0 440 0 0 0.0
791 2 0 440 0 0 0.0
792 2 0 440 0 0 0.0
793 2 0 440 0 0 0.0
794 2 0 440 0 0 0.0
795 2 0 440 0 0 0.0
796 2 0 440 0 0 0.0
797 2 0 440 0 0 0.0
798 2 0 440 0 0 0.0
799 2 0 440 0 0 0.0
800 2 0 440 0 0 0.0
800 1 4 440 4 4 0.4
801 2 0 440 0 0 0.0
802 2 0 440 0 0 0.0
803 2 0 440 0 0 0.0
804 2 0 440 0 0 0.0
805 2 0 440 0 0 0.0
806 2 0 440 0 0 0.0
807 2 0 440 0 0 0.0
808 2 0 440 0 0 0.0
809 2 0 440 0 0 0.0
810 2 0 440 0 0 0.0
811 2 0 440 0 0 0.0
812 2 0 440 0 0 0.0
813 2 0 440 0 0 0.0
814 2 0 440 0 0 0.0
815 2 0 440 0 0 0.0
816 2 0 440 0 0 0.0
817 2 0 440 0 0 0.0
818 2 0 440 0 0 0.0
819 2 0 440 0 0 0.0
820 2 0 440 0 0 0.0
821 2 0 440 0 0 0.0
822 2 0 440 0 0 0.0
